point_id,cluster_id,borough
1583.0,500,Manhattan
3257.0,500,Manhattan
1146.0,500,Manhattan
735.0,501,Manhattan
3279.0,501,Manhattan
2675.0,502,Manhattan
553.0,503,Manhattan
3639.0,503,Manhattan
4257.0,504,Manhattan
1893.0,504,Manhattan
1577.0,504,Manhattan
1684.0,504,Manhattan
4246.0,504,Manhattan
1687.0,504,Manhattan
3743.0,504,Manhattan
2249.0,505,Manhattan
4209.0,506,Manhattan
4210.0,506,Manhattan
2093.0,507,Manhattan
3302.0,507,Manhattan
1177.0,508,Manhattan
1881.0,509,Manhattan
4405.0,510,Manhattan
3142.0,511,Manhattan
4213.0,512,Manhattan
1923.0,513,Manhattan
1175.0,514,Manhattan
1103.0,515,Manhattan
59.0,516,Manhattan
1882.0,517,Manhattan
557.0,518,Manhattan
1102.0,519,Manhattan
868.0,519,Manhattan
734.0,519,Manhattan
3750.0,519,Manhattan
4119.0,520,Manhattan
1949.0,521,Manhattan
1580.0,521,Manhattan
687.0,521,Manhattan
688.0,521,Manhattan
689.0,521,Manhattan
690.0,521,Manhattan
691.0,521,Manhattan
692.0,521,Manhattan
693.0,521,Manhattan
694.0,521,Manhattan
695.0,521,Manhattan
696.0,521,Manhattan
697.0,521,Manhattan
698.0,521,Manhattan
699.0,521,Manhattan
700.0,521,Manhattan
701.0,521,Manhattan
702.0,521,Manhattan
703.0,521,Manhattan
704.0,521,Manhattan
705.0,521,Manhattan
706.0,521,Manhattan
2625.0,521,Manhattan
2626.0,521,Manhattan
2768.0,521,Manhattan
2933.0,521,Manhattan
1159.0,522,Manhattan
2941.0,523,Manhattan
3248.0,524,Manhattan
2942.0,524,Manhattan
936.0,525,Manhattan
3745.0,525,Manhattan
3271.0,526,Manhattan
4182.0,527,Manhattan
4416.0,528,Manhattan
4017.0,529,Manhattan
4018.0,529,Manhattan
4019.0,529,Manhattan
4020.0,529,Manhattan
4021.0,529,Manhattan
4022.0,529,Manhattan
4023.0,529,Manhattan
4024.0,529,Manhattan
4025.0,529,Manhattan
4026.0,529,Manhattan
750.0,530,Manhattan
751.0,530,Manhattan
1876.0,531,Manhattan
4155.0,532,Manhattan
1578.0,533,Manhattan
4184.0,534,Manhattan
3295.0,535,Manhattan
4027.0,536,Manhattan
60.0,536,Manhattan
1929.0,537,Manhattan
1067.0,537,Manhattan
