shape_id,borough,total_vegetation_pixels,total_vegetation_area_m2,shape_geometry_area_m2,park_name,park_id,vegetation_categories_present
354,Brooklyn,1072.0,1072.0,96603.83683628126,,771.0,low_vegetation
355,Brooklyn,296.0,296.0,4154.679024495674,,776.0,low_vegetation
356,Brooklyn,1349.0,1349.0,214501.0818962709,,778.0,low_vegetation
357,Brooklyn,531.0,531.0,2462.4781665352084,,780.0,low_vegetation
358,Brooklyn,604.0,604.0,5146.191963182216,,781.0,low_vegetation
359,Brooklyn,7950.0,7950.0,185208.57664430063,,784.0,low_vegetation
360,Brooklyn,925.0,925.0,106393.66525557089,,784.0,low_vegetation
361,Brooklyn,597.0,597.0,77140.25220166787,,784.0,low_vegetation
362,Brooklyn,2936.0,2936.0,119687.69696360796,,784.0,low_vegetation
363,Brooklyn,2528.0,2528.0,61699.73487982076,,784.0,low_vegetation
364,Brooklyn,637.0,637.0,18810.764018393733,,784.0,low_vegetation
365,Brooklyn,162.0,162.0,18849.186435711963,,784.0,low_vegetation
366,Brooklyn,637.0,637.0,5020.590520063535,,786.0,low_vegetation
367,Brooklyn,2877.0,2877.0,58091.29206501858,,792.0,low_vegetation
368,Brooklyn,523.0,523.0,1999.992918019704,,795.0,low_vegetation
369,Brooklyn,4166.0,4166.0,32744.2371614103,,796.0,low_vegetation
370,Brooklyn,782.0,782.0,6991.450062790861,,799.0,low_vegetation
371,Brooklyn,291.0,291.0,24404.102053010924,,800.0,low_vegetation
372,Brooklyn,434.0,434.0,8319.421914534481,,801.0,low_vegetation
373,Brooklyn,914.0,914.0,9016.623077522036,,806.0,low_vegetation
374,Brooklyn,2257.0,2257.0,7682.673961281043,,807.0,low_vegetation
375,Brooklyn,185.0,185.0,1720.534079020695,,809.0,low_vegetation
376,Brooklyn,2692.0,2692.0,22455.79090374769,,813.0,low_vegetation
377,Brooklyn,2629.0,2629.0,51764.66761005168,,817.0,low_vegetation
378,Brooklyn,1184.0,1184.0,7031.532388228361,,823.0,low_vegetation
379,Brooklyn,158.0,158.0,4873.545438402419,,827.0,low_vegetation
380,Brooklyn,810.0,810.0,6934.659580468986,,828.0,low_vegetation
381,Brooklyn,400.0,400.0,40437.88370218287,,829.0,low_vegetation
382,Brooklyn,957.0,957.0,5983.883510994031,,846.0,low_vegetation
383,Brooklyn,1625.0,1625.0,63392.76857869174,,847.0,low_vegetation
384,Brooklyn,17070.0,17070.0,347654.21006007754,,850.0,low_vegetation
385,Brooklyn,1184.0,1184.0,8073.388653200927,,857.0,low_vegetation
386,Brooklyn,684.0,684.0,45806.81775449988,,860.0,low_vegetation
387,Brooklyn,1631.0,1631.0,53702.44158489426,,862.0,low_vegetation
388,Brooklyn,1056.0,1056.0,7097.582788980043,,863.0,low_vegetation
389,Brooklyn,5867.0,5867.0,34140.26551232444,,863.0,low_vegetation
390,Brooklyn,0.0,0.0,1379.919883986242,,864.0,low_vegetation
391,Brooklyn,21308.0,21308.0,1870515.0509901056,,866.0,low_vegetation
392,Brooklyn,2627.0,2627.0,19068.73896287944,,874.0,low_vegetation
393,Brooklyn,1129.0,1129.0,15022.180584225503,,875.0,low_vegetation
394,Brooklyn,2712.0,2712.0,54555.79098825232,,889.0,low_vegetation
395,Brooklyn,329.0,329.0,20049.13903051808,,890.0,low_vegetation
396,Brooklyn,1698.0,1698.0,121947.23659901843,,900.0,low_vegetation
397,Brooklyn,235.0,235.0,286.26088829839745,,915.0,low_vegetation
398,Brooklyn,129.0,129.0,735.7467357621719,,916.0,low_vegetation
399,Brooklyn,1771.0,1771.0,19028.95660701492,,917.0,low_vegetation
400,Brooklyn,305.0,305.0,1991.875820805212,,918.0,low_vegetation
401,Brooklyn,390.0,390.0,4419.747081238424,,929.0,low_vegetation
402,Brooklyn,437.0,437.0,23462.43519340773,,932.0,low_vegetation
403,Brooklyn,3449.0,3449.0,39142.529742707,,933.0,low_vegetation
404,Brooklyn,467.0,467.0,21032.83497044241,,939.0,low_vegetation
405,Brooklyn,2178.0,2178.0,181009.82649711816,,940.0,low_vegetation
406,Brooklyn,3322.0,3322.0,101321.23001617106,,943.0,low_vegetation
407,Brooklyn,1033.0,1033.0,2822.510914599635,,945.0,low_vegetation
408,Brooklyn,830.0,830.0,9474.1094689959,,948.0,low_vegetation
409,Brooklyn,223.0,223.0,4588.614101647616,,949.0,low_vegetation
410,Brooklyn,903.0,903.0,4868.935308267509,,951.0,low_vegetation
411,Brooklyn,0.0,0.0,1410.1243979074177,,953.0,low_vegetation
412,Brooklyn,46.0,46.0,201.08690558306785,,958.0,low_vegetation
413,Brooklyn,872.0,872.0,11178.895801489129,,959.0,low_vegetation
414,Brooklyn,1280.0,1280.0,5268.806677226827,,960.0,low_vegetation
415,Brooklyn,6.0,6.0,3948.263021397445,,966.0,low_vegetation
416,Brooklyn,332.0,332.0,10885.95295758237,,967.0,low_vegetation
417,Brooklyn,426.0,426.0,3960.247850513213,,968.0,low_vegetation
418,Brooklyn,131.0,131.0,1492.7036019977877,,969.0,low_vegetation
419,Brooklyn,1084.0,1084.0,4925.922797734637,,970.0,low_vegetation
420,Brooklyn,662.0,662.0,6206.234272576,,971.0,low_vegetation
421,Brooklyn,2680.0,2680.0,72389.71497751339,,972.0,low_vegetation
422,Brooklyn,264.0,264.0,2883.38650722909,,973.0,low_vegetation
423,Brooklyn,1674.0,1674.0,6164.961037637715,,974.0,low_vegetation
424,Brooklyn,906.0,906.0,52068.9705439617,,978.0,low_vegetation
425,Brooklyn,1839.0,1839.0,61430.638751530576,,979.0,low_vegetation
426,Brooklyn,707.0,707.0,34157.34050548846,,981.0,low_vegetation
427,Brooklyn,2409.0,2409.0,59876.605021968186,,982.0,low_vegetation
428,Brooklyn,712.0,712.0,30486.49814600064,,983.0,low_vegetation
429,Brooklyn,894.0,894.0,74498.25769036585,,984.0,low_vegetation
430,Brooklyn,249.0,249.0,45100.0088099676,,985.0,low_vegetation
431,Brooklyn,2220.0,2220.0,59732.27713104283,,986.0,low_vegetation
432,Brooklyn,1094.0,1094.0,39999.99438896053,,987.0,low_vegetation
433,Brooklyn,2345.0,2345.0,101837.46460400126,,988.0,low_vegetation
434,Brooklyn,1698.0,1698.0,103405.64001900716,,989.0,low_vegetation
435,Brooklyn,2115.0,2115.0,53593.62034159635,,990.0,low_vegetation
436,Brooklyn,1430.0,1430.0,100923.48432725288,,991.0,low_vegetation
437,Brooklyn,2091.0,2091.0,133592.13266654458,,992.0,low_vegetation
438,Brooklyn,191.0,191.0,9082.19133410501,,993.0,low_vegetation
439,Brooklyn,470.0,470.0,99713.75891526903,,994.0,low_vegetation
440,Brooklyn,252.0,252.0,8546.680680046995,,995.0,low_vegetation
441,Brooklyn,280.0,280.0,17591.363658749466,,996.0,low_vegetation
442,Brooklyn,16103.0,16103.0,129923.39565021449,,1001.0,low_vegetation
443,Brooklyn,1778.0,1778.0,17654.54445388018,,1003.0,low_vegetation
444,Brooklyn,1179.0,1179.0,42909.89650352242,,1005.0,low_vegetation
445,Brooklyn,981.0,981.0,45400.38132828419,,1010.0,low_vegetation
446,Brooklyn,1726.0,1726.0,40519.125659132,,1012.0,low_vegetation
447,Brooklyn,39211.0,39211.0,1019193.3862613384,,1013.0,low_vegetation
448,Brooklyn,200.0,200.0,2045.042509093606,,1015.0,low_vegetation
449,Brooklyn,280.0,280.0,3912.640023039204,,1032.0,low_vegetation
450,Brooklyn,1825.0,1825.0,47273.62878939158,,1058.0,low_vegetation
451,Brooklyn,320.0,320.0,38336.53046724498,,1062.0,low_vegetation
452,Brooklyn,1560.0,1560.0,54339.77383506445,,1063.0,low_vegetation
453,Brooklyn,404.0,404.0,5097.585928546976,,1064.0,low_vegetation
454,Brooklyn,4470.0,4470.0,26526.84085402831,,1066.0,low_vegetation
455,Brooklyn,1308.0,1308.0,25125.971970099843,,1067.0,low_vegetation
456,Brooklyn,123.0,123.0,724.8821364421975,,1067.0,low_vegetation
457,Brooklyn,770.0,770.0,67483.47172775859,,1068.0,low_vegetation
458,Brooklyn,1941.0,1941.0,18714.630920943982,,1069.0,low_vegetation
459,Brooklyn,2247.0,2247.0,118924.13251646074,,1070.0,low_vegetation
460,Brooklyn,343.0,343.0,12174.370260017888,,1071.0,low_vegetation
461,Brooklyn,358.0,358.0,1922.962270815244,,1098.0,low_vegetation
462,Brooklyn,1106.0,1106.0,7750.837086982419,,1099.0,low_vegetation
463,Brooklyn,343.0,343.0,2787.645645843328,,1102.0,low_vegetation
464,Brooklyn,2047.0,2047.0,6598.485184308952,,1104.0,low_vegetation
465,Brooklyn,45655.0,45655.0,387546.9304298809,,1114.0,low_vegetation
466,Brooklyn,3255.0,3255.0,220321.5922808004,,1115.0,low_vegetation
467,Brooklyn,68427.0,68427.0,1051532.6634363693,,1115.0,low_vegetation
468,Brooklyn,2190.0,2190.0,105659.1056363977,,1115.0,low_vegetation
469,Brooklyn,5582.0,5582.0,157240.54048467733,,1115.0,low_vegetation
470,Brooklyn,3160.0,3160.0,209907.0034986071,,1115.0,low_vegetation
471,Brooklyn,1906.0,1906.0,186649.3642053175,,1115.0,low_vegetation
472,Brooklyn,4908.0,4908.0,79608.79455414668,,1115.0,low_vegetation
473,Brooklyn,22282.0,22282.0,463242.96467053104,,1118.0,low_vegetation
474,Brooklyn,22295.0,22295.0,381656.6247662054,,1118.0,low_vegetation
475,Brooklyn,3420.0,3420.0,182415.28918609963,,1118.0,low_vegetation
476,Brooklyn,27054.0,27054.0,554516.9771439288,,1118.0,low_vegetation
477,Brooklyn,2155.0,2155.0,26439.328070429503,,1118.0,low_vegetation
478,Brooklyn,6877.0,6877.0,90054.40799083064,,1125.0,low_vegetation
479,Brooklyn,1877.0,1877.0,132803.82533206782,,1125.0,low_vegetation
480,Brooklyn,12575.0,12575.0,40247.524159672175,,1125.0,low_vegetation
481,Brooklyn,481.0,481.0,15777.8300143682,,1125.0,low_vegetation
482,Brooklyn,8822.0,8822.0,88135.28329963682,,1125.0,low_vegetation
483,Brooklyn,2888.0,2888.0,75747.49677092899,,1125.0,low_vegetation
484,Brooklyn,200.0,200.0,27039.41789732632,,1125.0,low_vegetation
485,Brooklyn,628.0,628.0,29450.871758642385,,1125.0,low_vegetation
486,Brooklyn,72.0,72.0,10334.982052875985,,1125.0,low_vegetation
487,Brooklyn,2096.0,2096.0,66687.20507046275,,1125.0,low_vegetation
488,Brooklyn,17012.0,17012.0,111118.61817921614,,1125.0,low_vegetation
489,Brooklyn,12797.0,12797.0,80722.37575781024,,1125.0,low_vegetation
490,Brooklyn,8313.0,8313.0,165828.45867220726,,1125.0,low_vegetation
491,Brooklyn,10558.0,10558.0,129734.2699815861,,1125.0,low_vegetation
492,Brooklyn,2551.0,2551.0,41723.19533601573,,1125.0,low_vegetation
493,Brooklyn,3539.0,3539.0,76882.34925885743,,1125.0,low_vegetation
494,Brooklyn,852.0,852.0,23159.52861081792,,1125.0,low_vegetation
495,Brooklyn,1260.0,1260.0,21095.075158770906,,1125.0,low_vegetation
496,Brooklyn,11696.0,11696.0,323778.68898523226,,1125.0,low_vegetation
497,Brooklyn,9642.0,9642.0,1181602.480832429,,1125.0,low_vegetation
498,Brooklyn,0.0,0.0,21352.422075897703,,1125.0,low_vegetation
499,Brooklyn,961.0,961.0,75777.62947808285,,1125.0,low_vegetation
500,Brooklyn,2856.0,2856.0,58505.60704330201,,1125.0,low_vegetation
501,Brooklyn,1643.0,1643.0,30292.17374957914,,1125.0,low_vegetation
502,Brooklyn,0.0,0.0,65182.86115651512,,1125.0,low_vegetation
503,Brooklyn,0.0,0.0,16052.472313123588,,1125.0,low_vegetation
504,Brooklyn,2227.0,2227.0,62769.23664225721,,1125.0,low_vegetation
505,Brooklyn,2806.0,2806.0,31310.14178195388,,1125.0,low_vegetation
506,Brooklyn,2981.0,2981.0,45988.97968411119,,1125.0,low_vegetation
507,Brooklyn,1164.0,1164.0,38364.73938151817,,1125.0,low_vegetation
508,Brooklyn,6342.0,6342.0,59655.66739689728,,1125.0,low_vegetation
509,Brooklyn,4307.0,4307.0,33746.9847272486,,1125.0,low_vegetation
510,Brooklyn,441.0,441.0,18863.967843110244,,1125.0,low_vegetation
511,Brooklyn,3429.0,3429.0,41835.60724912204,,1125.0,low_vegetation
512,Brooklyn,8802.0,8802.0,49820.62317681357,,1125.0,low_vegetation
513,Brooklyn,6258.0,6258.0,62183.5946139436,,1125.0,low_vegetation
514,Brooklyn,949.0,949.0,25249.0596917238,,1125.0,low_vegetation
515,Brooklyn,5566.0,5566.0,40020.289660138405,,1125.0,low_vegetation
516,Brooklyn,2598.0,2598.0,26928.79185102057,,1125.0,low_vegetation
517,Brooklyn,699.0,699.0,8127.874474481425,,1125.0,low_vegetation
518,Brooklyn,602.0,602.0,7718.171111694736,,1125.0,low_vegetation
519,Brooklyn,0.0,0.0,1895.7797507383548,,1125.0,low_vegetation
520,Brooklyn,8195.0,8195.0,32029.627852515983,,1125.0,low_vegetation
521,Brooklyn,37.0,37.0,1917.928647151708,,1125.0,low_vegetation
522,Brooklyn,0.0,0.0,2795.576139496897,,1125.0,low_vegetation
523,Brooklyn,1135.0,1135.0,16246.045453027444,,1125.0,low_vegetation
524,Brooklyn,535.0,535.0,18941.14033777794,,1125.0,low_vegetation
525,Brooklyn,384.0,384.0,4236.344050140329,,1125.0,low_vegetation
526,Brooklyn,1231.0,1231.0,15625.231341662497,,1125.0,low_vegetation
527,Brooklyn,3363.0,3363.0,31704.716678668025,,1125.0,low_vegetation
528,Brooklyn,0.0,0.0,2181.0021530980007,,1125.0,low_vegetation
529,Brooklyn,43.0,43.0,5499.222464519002,,1125.0,low_vegetation
530,Brooklyn,186.0,186.0,12116.052342417404,,1125.0,low_vegetation
531,Brooklyn,1797.0,1797.0,80562.1986495166,,1125.0,low_vegetation
532,Brooklyn,9805.0,9805.0,30237.82201732717,,1125.0,low_vegetation
533,Brooklyn,20033.0,20033.0,59005.735460595504,,1125.0,low_vegetation
534,Brooklyn,4839.0,4839.0,108481.32578004512,,1125.0,low_vegetation
535,Brooklyn,0.0,0.0,14737.106081621989,,1125.0,low_vegetation
536,Brooklyn,21448.0,21448.0,82274.54605446578,,1125.0,low_vegetation
537,Brooklyn,1850.0,1850.0,33816.98525986002,,1125.0,low_vegetation
538,Brooklyn,19322.0,19322.0,69887.78612298392,,1125.0,low_vegetation
539,Brooklyn,4784.0,4784.0,64973.79725360177,,1125.0,low_vegetation
540,Brooklyn,14419.0,14419.0,69612.38922300137,,1125.0,low_vegetation
541,Brooklyn,6012.0,6012.0,34973.54677909109,,1125.0,low_vegetation
542,Brooklyn,2444.0,2444.0,42657.311119169935,,1125.0,low_vegetation
543,Brooklyn,949.0,949.0,26556.2469412916,,1125.0,low_vegetation
544,Brooklyn,6827.0,6827.0,83782.02721277265,,1125.0,low_vegetation
545,Brooklyn,2728.0,2728.0,148704.29378163774,,1125.0,low_vegetation
546,Brooklyn,2192.0,2192.0,189151.6358005688,,1125.0,low_vegetation
547,Brooklyn,1910.0,1910.0,144664.3717731811,,1125.0,low_vegetation
548,Brooklyn,738.0,738.0,130637.72402954112,,1125.0,low_vegetation
549,Brooklyn,86651.0,86651.0,668538.0423018151,,1125.0,low_vegetation
550,Brooklyn,98534.0,98534.0,663915.2397651605,,1125.0,low_vegetation
551,Brooklyn,100403.0,100403.0,1127772.011933114,,1125.0,low_vegetation
552,Brooklyn,61639.0,61639.0,644014.5401630411,,1125.0,low_vegetation
553,Brooklyn,6137.0,6137.0,168562.4694178315,,1125.0,low_vegetation
554,Brooklyn,4705.0,4705.0,119726.13493104954,,1125.0,low_vegetation
555,Brooklyn,41725.0,41725.0,329097.09431318403,,1125.0,low_vegetation
556,Brooklyn,175460.0,175460.0,693138.005954748,,1125.0,low_vegetation
557,Brooklyn,3594.0,3594.0,39184.84335118369,,1125.0,low_vegetation
558,Brooklyn,1675.0,1675.0,36323.02813349525,,1125.0,low_vegetation
559,Brooklyn,1220.0,1220.0,45890.43451561753,,1125.0,low_vegetation
560,Brooklyn,1401.0,1401.0,39181.19743608953,,1125.0,low_vegetation
561,Brooklyn,115102.0,115102.0,521298.3232253009,,1125.0,low_vegetation
562,Brooklyn,90155.0,90155.0,753958.1881438988,,1125.0,low_vegetation
563,Brooklyn,7375.0,7375.0,69376.97984925876,,1125.0,low_vegetation
564,Brooklyn,2399.0,2399.0,28482.87844221634,,1125.0,low_vegetation
565,Brooklyn,925.0,925.0,9071.95939290012,,1125.0,low_vegetation
566,Brooklyn,3325.0,3325.0,55468.89570686952,,1125.0,low_vegetation
567,Brooklyn,28749.0,28749.0,122075.13713422474,,1125.0,low_vegetation
568,Brooklyn,56439.0,56439.0,248286.86262223404,,1125.0,low_vegetation
569,Brooklyn,68726.0,68726.0,268214.5069255501,,1125.0,low_vegetation
570,Brooklyn,2117.0,2117.0,18584.62365142206,,1125.0,low_vegetation
571,Brooklyn,1160.0,1160.0,14077.203623715155,,1125.0,low_vegetation
572,Brooklyn,2108.0,2108.0,15782.72344225221,,1125.0,low_vegetation
573,Brooklyn,2274.0,2274.0,17293.48323422298,,1125.0,low_vegetation
574,Brooklyn,73299.0,73299.0,663466.061401754,,1125.0,low_vegetation
575,Brooklyn,155776.0,155776.0,665098.1134828101,,1125.0,low_vegetation
576,Brooklyn,2528.0,2528.0,45478.92288075681,,1126.0,low_vegetation
577,Brooklyn,158.0,158.0,28831.124620709576,,1132.0,low_vegetation
578,Brooklyn,626.0,626.0,6102.593285278715,,1134.0,low_vegetation
579,Brooklyn,380.0,380.0,10073.559585399584,,1135.0,low_vegetation
580,Brooklyn,2645.0,2645.0,197148.9596683848,,1140.0,low_vegetation
581,Brooklyn,569255.0,569255.0,4417547.450101552,,1142.0,low_vegetation
582,Brooklyn,0.0,0.0,369.9639906192797,,1146.0,low_vegetation
583,Brooklyn,0.0,0.0,205.5763402696573,,1152.0,low_vegetation
584,Brooklyn,93.0,93.0,95.99829975262746,,1152.0,low_vegetation
585,Brooklyn,76.0,76.0,442.68120734395234,,1152.0,low_vegetation
586,Brooklyn,3446.0,3446.0,57533.07753501543,,1152.0,low_vegetation
587,Brooklyn,1289.0,1289.0,39330.74674193536,,1157.0,low_vegetation
588,Brooklyn,772.0,772.0,40763.23015499173,,1161.0,low_vegetation
589,Brooklyn,386.0,386.0,5701.063101263679,,1162.0,low_vegetation
590,Brooklyn,819.0,819.0,6854.677827593899,,1164.0,low_vegetation
591,Brooklyn,737.0,737.0,2497.347496814359,,1168.0,low_vegetation
592,Brooklyn,1103.0,1103.0,62621.56458572336,,1171.0,low_vegetation
593,Brooklyn,21286.0,21286.0,723461.3039368168,,1175.0,low_vegetation
594,Brooklyn,1303.0,1303.0,138915.2035154377,,1175.0,low_vegetation
595,Brooklyn,19115.0,19115.0,359078.7480891868,,1176.0,low_vegetation
596,Brooklyn,3472.0,3472.0,127857.28869909578,,1177.0,low_vegetation
597,Brooklyn,3635.0,3635.0,13526.998539635768,,1185.0,low_vegetation
598,Brooklyn,5065.0,5065.0,31512.74127621401,,1185.0,low_vegetation
599,Brooklyn,1805.0,1805.0,9540.895968719356,,1185.0,low_vegetation
600,Brooklyn,5309.0,5309.0,13692.680095107273,,1185.0,low_vegetation
601,Brooklyn,213.0,213.0,2570.524142985944,,1186.0,low_vegetation
602,Brooklyn,99.0,99.0,2508.0637525025923,,1186.0,low_vegetation
603,Brooklyn,593.0,593.0,2579.548212955536,,1186.0,low_vegetation
604,Brooklyn,16.0,16.0,1635.6158947347976,,1186.0,low_vegetation
605,Brooklyn,66.0,66.0,1352.104548257455,,1186.0,low_vegetation
606,Brooklyn,173.0,173.0,1492.9609220453426,,1186.0,low_vegetation
607,Brooklyn,21.0,21.0,1610.4552699246578,,1186.0,low_vegetation
608,Brooklyn,323.0,323.0,2658.5921108712555,,1186.0,low_vegetation
609,Brooklyn,344.0,344.0,2436.076731959433,,1186.0,low_vegetation
610,Brooklyn,52.0,52.0,2597.812637961845,,1186.0,low_vegetation
611,Brooklyn,313.0,313.0,2418.973297184516,,1186.0,low_vegetation
612,Brooklyn,79.0,79.0,2088.793666032125,,1186.0,low_vegetation
613,Brooklyn,10.0,10.0,3334.135557810081,,1187.0,low_vegetation
614,Brooklyn,838.0,838.0,21974.936113857693,,1192.0,low_vegetation
615,Brooklyn,527.0,527.0,8965.76640634815,,1194.0,low_vegetation
616,Brooklyn,221.0,221.0,2319.100844554144,,1195.0,low_vegetation
617,Brooklyn,170514.0,170514.0,9071514.578791274,,1199.0,low_vegetation
618,Brooklyn,496.0,496.0,32866.00927599034,,1200.0,low_vegetation
619,Brooklyn,1407.0,1407.0,108874.8386440302,,1200.0,low_vegetation
620,Brooklyn,362.0,362.0,2625.1819966745693,,1203.0,low_vegetation
621,Brooklyn,3110.0,3110.0,74301.67030784884,,1204.0,low_vegetation
622,Brooklyn,0.0,0.0,672.5734535546342,,1206.0,low_vegetation
623,Brooklyn,17890.0,17890.0,1561796.3432817357,,1207.0,low_vegetation
624,Brooklyn,0.0,0.0,2643.400106181135,,1209.0,low_vegetation
625,Brooklyn,141.0,141.0,9243.901454329243,,1209.0,low_vegetation
626,Brooklyn,118.0,118.0,22994.17577395353,,1209.0,low_vegetation
627,Brooklyn,124.0,124.0,10361.973259554252,,1209.0,low_vegetation
628,Brooklyn,220.0,220.0,6513.766896774372,,1209.0,low_vegetation
629,Brooklyn,196.0,196.0,6336.662199301984,,1209.0,low_vegetation
630,Brooklyn,47.0,47.0,5584.2823600227175,,1209.0,low_vegetation
631,Brooklyn,170.0,170.0,6484.988979808073,,1209.0,low_vegetation
632,Brooklyn,18.0,18.0,6826.621896064039,,1209.0,low_vegetation
633,Brooklyn,300.0,300.0,14881.729877117355,,1209.0,low_vegetation
634,Brooklyn,196.0,196.0,6240.917781407828,,1209.0,low_vegetation
635,Brooklyn,807.0,807.0,31005.90926365825,,1209.0,low_vegetation
636,Brooklyn,464.0,464.0,31536.95674583278,,1209.0,low_vegetation
637,Brooklyn,1001.0,1001.0,23795.989912115456,,1209.0,low_vegetation
638,Brooklyn,559.0,559.0,23089.77109085156,,1209.0,low_vegetation
639,Brooklyn,787.0,787.0,23645.15246188201,,1209.0,low_vegetation
640,Brooklyn,240.0,240.0,23675.826423562903,,1209.0,low_vegetation
641,Brooklyn,550.0,550.0,23994.185829507405,,1209.0,low_vegetation
642,Brooklyn,647.0,647.0,24298.11392506095,,1209.0,low_vegetation
643,Brooklyn,159.0,159.0,12645.066543457342,,1209.0,low_vegetation
644,Brooklyn,602.0,602.0,15648.939670826365,,1209.0,low_vegetation
645,Brooklyn,0.0,0.0,2401.876477685332,,1209.0,low_vegetation
646,Brooklyn,2309.0,2309.0,23817.759433620544,,1209.0,low_vegetation
647,Brooklyn,374.0,374.0,3834.7377385158593,,1209.0,low_vegetation
648,Brooklyn,1480.0,1480.0,34002.92537054691,,1209.0,low_vegetation
649,Brooklyn,96.0,96.0,2310.8952292848307,,1209.0,low_vegetation
650,Brooklyn,6.0,6.0,6062.662749674238,,1209.0,low_vegetation
651,Brooklyn,235.0,235.0,2924.1449712971703,,1209.0,low_vegetation
652,Brooklyn,666.0,666.0,6159.0658437416205,,1209.0,low_vegetation
653,Brooklyn,444.0,444.0,4183.882637787834,,1209.0,low_vegetation
654,Brooklyn,313.0,313.0,5633.246203037361,,1209.0,low_vegetation
655,Brooklyn,322.0,322.0,9122.721211647871,,1209.0,low_vegetation
656,Brooklyn,399.0,399.0,7411.846547217629,,1209.0,low_vegetation
657,Brooklyn,241.0,241.0,21431.24008200828,,1209.0,low_vegetation
658,Brooklyn,1418.0,1418.0,21575.05295761177,,1209.0,low_vegetation
659,Brooklyn,1364.0,1364.0,19715.91623222684,,1209.0,low_vegetation
660,Brooklyn,1129.0,1129.0,20392.479990875145,,1209.0,low_vegetation
661,Brooklyn,497.0,497.0,11406.843823599213,,1209.0,low_vegetation
662,Brooklyn,1005.0,1005.0,24131.870850327137,,1209.0,low_vegetation
663,Brooklyn,852.0,852.0,12654.4041850732,,1209.0,low_vegetation
664,Brooklyn,340.0,340.0,3555.7594623888035,,1209.0,low_vegetation
665,Brooklyn,36.0,36.0,6841.216031987178,,1209.0,low_vegetation
666,Brooklyn,1151.0,1151.0,16613.550094025537,,1209.0,low_vegetation
667,Brooklyn,869.0,869.0,21032.084147297945,,1209.0,low_vegetation
